Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR33075566_1	(1.0, 7.645002194250772)	(2.0, 2.9382616302556666)	(3.0, 1.8989714631147898)	(4.0, 1.2497057378931122)	(5.0, 0.9198415489376048)	(6.0, 0.7062290565302937)	(7.0, 0.5431860521214481)	(8.0, 0.48128202370953355)	(9.0, 0.4943603395712056)	('>10', 7.804557647763172)	('>50', 4.693952877374804)	('>100', 19.60061729650867)	('>500', 10.021477500937278)	('>1k', 30.912197999889564)	('>5k', 10.090356631142086)	('>10k+', 0.0)
SRR33075566_2	(1.0, 61.1359389842154)	(2.0, 9.454121507558586)	(3.0, 4.700425008024116)	(4.0, 3.8850459920596254)	(5.0, 3.491032209244057)	(6.0, 3.1709722045723865)	(7.0, 2.6437268012108084)	(8.0, 2.365455315468511)	(9.0, 2.027579091212001)	('>10', 6.9954362140467925)	('>50', 0.019540000858158234)	('>100', 0.11072667152956332)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075567_1	(1.0, 2.3609349953345937)	(2.0, 0.7243475741214813)	(3.0, 0.5346476222376406)	(4.0, 0.5167835012082207)	(5.0, 0.506947601236665)	(6.0, 0.5155074925632621)	(7.0, 0.5333184465658088)	(8.0, 0.5325209411627096)	(9.0, 0.5215685336268153)	('>10', 5.177351909892523)	('>50', 1.3233272988757832)	('>100', 4.652433853572691)	('>500', 2.792491752464956)	('>1k', 15.02048259710293)	('>5k', 7.756378049461285)	('>10k+', 56.53095783057264)
SRR33075567_2	(1.0, 57.583405678795465)	(2.0, 9.459633397068494)	(3.0, 3.185412252091076)	(4.0, 1.8082304505275635)	(5.0, 1.5077270728297285)	(6.0, 1.3936292131299688)	(7.0, 1.3744983034061)	(8.0, 1.4024816433237952)	(9.0, 1.3725192842050922)	('>10', 20.611674179828128)	('>50', 0.2952649128752659)	('>100', 0.005523611919342795)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075568_1	(1.0, 2.1950097442166414)	(2.0, 0.7308628117357744)	(3.0, 0.6399705966167484)	(4.0, 0.6168750337586352)	(5.0, 0.620848463927773)	(6.0, 0.5963870344490186)	(7.0, 0.519339740075582)	(8.0, 0.4524743605105609)	(9.0, 0.3609612969276072)	('>10', 3.21233203720869)	('>50', 1.3960398559879903)	('>100', 4.699512447701277)	('>500', 2.7605406100084497)	('>1k', 12.207308752287052)	('>5k', 8.734841208692623)	('>10k+', 60.256696005895584)
SRR33075568_2	(1.0, 57.52500892042601)	(2.0, 8.886844988673543)	(3.0, 2.9114452305886136)	(4.0, 1.825813567859317)	(5.0, 1.4948413699943826)	(6.0, 1.2998601599363806)	(7.0, 1.0715909263810264)	(8.0, 0.928859269576068)	(9.0, 0.8038628128216074)	('>10', 20.307024372541484)	('>50', 2.794416369808788)	('>100', 0.1504320113927217)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075569_1	(1.0, 3.8641230101442674)	(2.0, 0.9248368229484584)	(3.0, 0.7619342899497147)	(4.0, 0.7425565104494676)	(5.0, 0.6959852470505404)	(6.0, 0.647217835308252)	(7.0, 0.5792018292623848)	(8.0, 0.5115733788065225)	(9.0, 0.47320537539603336)	('>10', 3.52339705393159)	('>50', 1.1599538808847893)	('>100', 4.058934286720085)	('>500', 4.18986348354342)	('>1k', 17.50233340761482)	('>5k', 13.396957042692478)	('>10k+', 46.967926545297175)
SRR33075569_2	(1.0, 57.462985997872686)	(2.0, 12.592397860081087)	(3.0, 3.8144449706579326)	(4.0, 2.0740393484125974)	(5.0, 1.7003722879901575)	(6.0, 1.5787418205084083)	(7.0, 1.6359722002675492)	(8.0, 1.6578466330688026)	(9.0, 1.564683455005237)	('>10', 15.898130247313578)	('>50', 0.020385178821995736)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075570_1	(1.0, 3.4988426539940303)	(2.0, 0.863779397845019)	(3.0, 0.6429762080933248)	(4.0, 0.5975200127322022)	(5.0, 0.626837583450371)	(6.0, 0.6201922674209193)	(7.0, 0.6180143907389982)	(8.0, 0.5553027108980391)	(9.0, 0.5241981644408581)	('>10', 4.479668962744348)	('>50', 1.1048535936361328)	('>100', 3.909902916958679)	('>500', 3.972893811758859)	('>1k', 16.407843706634427)	('>5k', 13.116904511276095)	('>10k+', 48.4602691073777)
SRR33075570_2	(1.0, 57.58941794784105)	(2.0, 13.52286772788319)	(3.0, 3.79100405144907)	(4.0, 1.846175411113798)	(5.0, 1.2807910367084334)	(6.0, 1.1408514137817083)	(7.0, 1.1114284213363748)	(8.0, 1.1593617190995578)	(9.0, 1.0713158806038006)	('>10', 17.283294420051796)	('>50', 0.20349197013121725)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
