Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR33075538_2	(1.0, 56.58787350639797)	(2.0, 8.15696060010684)	(3.0, 2.954964661057392)	(4.0, 2.0568072249152083)	(5.0, 1.7656298988614247)	(6.0, 1.6768174556153745)	(7.0, 1.5539600543928829)	(8.0, 1.3696152588166768)	(9.0, 1.409746403267068)	('>10', 22.03780695121619)	('>50', 0.40198868170715263)	('>100', 0.027829303645762304)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075539_1	(1.0, 2.1539099131508523)	(2.0, 0.7801352931310661)	(3.0, 0.5618578376919955)	(4.0, 0.5413183666623724)	(5.0, 0.5882310046353576)	(6.0, 0.6245700687646906)	(7.0, 0.5980753664897922)	(8.0, 0.565868503632691)	(9.0, 0.5950369832013864)	('>10', 4.844276779702628)	('>50', 0.9765363888936153)	('>100', 4.1536522582479956)	('>500', 3.652926692318724)	('>1k', 18.48680004764185)	('>5k', 13.723587334073889)	('>10k+', 47.1532171617611)
SRR33075539_2	(1.0, 53.797841674833)	(2.0, 12.968856225591816)	(3.0, 3.8506913984287787)	(4.0, 2.16147677491715)	(5.0, 1.7863495434466918)	(6.0, 1.6663816985403288)	(7.0, 1.7679752137626095)	(8.0, 1.8633938793859859)	(9.0, 1.8789367547130127)	('>10', 18.22354212622683)	('>50', 0.03455471015388453)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075540_1	(1.0, 2.187926038988171)	(2.0, 0.9303897873333488)	(3.0, 0.8329236495234369)	(4.0, 0.8240006932450648)	(5.0, 0.7554483656833397)	(6.0, 0.643482423921073)	(7.0, 0.550134573624256)	(8.0, 0.45918905771007773)	(9.0, 0.33821436201291594)	('>10', 2.770234733808481)	('>50', 1.0824232346917677)	('>100', 4.330036129393162)	('>500', 4.898788794482868)	('>1k', 19.597986500596722)	('>5k', 12.463568170099002)	('>10k+', 47.335253484886316)
SRR33075540_2	(1.0, 56.10245642336742)	(2.0, 12.181225530600493)	(3.0, 3.502745674161368)	(4.0, 1.9838597435304857)	(5.0, 1.6066252414366065)	(6.0, 1.4936875776735936)	(7.0, 1.2508851903839053)	(8.0, 1.1974341567358486)	(9.0, 1.1318609242190172)	('>10', 19.080675932625354)	('>50', 0.4377060426703099)	('>100', 0.030837562595656186)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075541_1	(1.0, 4.6289508995129705)	(2.0, 2.045025345393102)	(3.0, 1.070656495378193)	(4.0, 0.6945134678461385)	(5.0, 0.3773854487625484)	(6.0, 0.3540900506907862)	(7.0, 0.2543857469436438)	(8.0, 0.23606003379385748)	(9.0, 0.1872950004969685)	('>10', 4.450663452937084)	('>50', 3.057598648245701)	('>100', 20.038390816022265)	('>500', 13.17867259715734)	('>1k', 33.50903240234569)	('>5k', 15.91727959447371)	('>10k+', 0.0)
SRR33075541_2	(1.0, 57.21751506628734)	(2.0, 5.950546668783931)	(3.0, 3.6235552062853684)	(4.0, 2.7733730429066217)	(5.0, 2.569727752840342)	(6.0, 2.398889595191556)	(7.0, 2.287883735108041)	(8.0, 2.2780557638610226)	(9.0, 2.409440083253743)	('>10', 18.49101308548202)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075542_1	(1.0, 4.419048353215517)	(2.0, 2.138631088890296)	(3.0, 1.483386239307533)	(4.0, 0.9217477968080214)	(5.0, 0.5588853128794157)	(6.0, 0.4047100541540596)	(7.0, 0.312204898918846)	(8.0, 0.18941531786258028)	(9.0, 0.19079188267262812)	('>10', 4.446854962378484)	('>50', 2.950253700894492)	('>100', 16.56365373338142)	('>500', 13.387918716601096)	('>1k', 33.5521153671436)	('>5k', 12.779477070559958)	('>10k+', 5.70090550433205)
SRR33075542_2	(1.0, 52.466340091446696)	(2.0, 5.216658060067117)	(3.0, 3.101210922273)	(4.0, 2.068487389994079)	(5.0, 1.5203390866682633)	(6.0, 1.1579584147186426)	(7.0, 1.0252573444948851)	(8.0, 0.8253032870017966)	(9.0, 0.7718223419448473)	('>10', 30.08480095302962)	('>50', 1.7321516284448168)	('>100', 0.029670479916263315)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075543_1	(1.0, 4.1007889991611135)	(2.0, 2.237959471473681)	(3.0, 1.6220328921515346)	(4.0, 1.1716539997603181)	(5.0, 0.7636374784356023)	(6.0, 0.45651028820347317)	(7.0, 0.35506355749159024)	(8.0, 0.25194462792181915)	(9.0, 0.18059747665192344)	('>10', 4.6255807407283545)	('>50', 3.9603242950985065)	('>100', 19.559152641098745)	('>500', 14.738203333807123)	('>1k', 34.05795283841821)	('>5k', 9.046317121365407)	('>10k+', 2.872280238232597)
SRR33075543_2	(1.0, 62.535899873350054)	(2.0, 9.731522317091017)	(3.0, 7.710580978978129)	(4.0, 6.327030264322235)	(5.0, 4.737418917015434)	(6.0, 3.2676600630302115)	(7.0, 2.0852441089117093)	(8.0, 1.4840211945618653)	(9.0, 0.8536450297845376)	('>10', 1.266977252954784)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075544_1	(1.0, 4.397271826312841)	(2.0, 1.8897773509876703)	(3.0, 1.0913925873945078)	(4.0, 0.59094014884305)	(5.0, 0.3754932195773547)	(6.0, 0.3250170818636775)	(7.0, 0.23483715289960788)	(8.0, 0.19205554837399125)	(9.0, 0.1828221085483186)	('>10', 4.593944094599669)	('>50', 3.445611961613513)	('>100', 18.868226502434553)	('>500', 13.581158858254389)	('>1k', 32.285645694447005)	('>5k', 13.865241023557584)	('>10k+', 4.0805648402922685)
SRR33075544_2	(1.0, 53.0310370558855)	(2.0, 5.000492752178092)	(3.0, 2.6762613359909455)	(4.0, 1.7721854791932483)	(5.0, 1.3049207653531627)	(6.0, 1.0858842077868467)	(7.0, 1.002913789065766)	(8.0, 0.9109238661254354)	(9.0, 0.8144002558951761)	('>10', 31.43537512219658)	('>50', 0.9656053703292465)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075545_1	(1.0, 4.4812298910089465)	(2.0, 2.2473125758313435)	(3.0, 1.6885756458705246)	(4.0, 1.2303031708127574)	(5.0, 0.8397798025229459)	(6.0, 0.5007766675167505)	(7.0, 0.41834429426296443)	(8.0, 0.29263492505094063)	(9.0, 0.22256740778522247)	('>10', 4.722859785109107)	('>50', 3.0713787072027863)	('>100', 15.495740564713275)	('>500', 16.303062620267543)	('>1k', 33.666154040345496)	('>5k', 11.373864300857555)	('>10k+', 3.4454156008418404)
SRR33075545_2	(1.0, 53.029709037053266)	(2.0, 5.426653852409388)	(3.0, 3.4091702784502234)	(4.0, 2.4983222738603215)	(5.0, 1.9434557126531102)	(6.0, 1.6172152606570571)	(7.0, 1.3534008205681602)	(8.0, 1.291918253302488)	(9.0, 1.0538408215830495)	('>10', 28.14043630498692)	('>50', 0.23587738447602263)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075546_1	(1.0, 4.717973816224152)	(2.0, 2.269056649944941)	(3.0, 1.54808515844855)	(4.0, 1.000856478649211)	(5.0, 0.6209470206778417)	(6.0, 0.43313348831518417)	(7.0, 0.3061911170928667)	(8.0, 0.2691790040376851)	(9.0, 0.19821363024593175)	('>10', 4.877340022023737)	('>50', 3.794812186467637)	('>100', 19.170745136424813)	('>500', 13.610669276887311)	('>1k', 31.57867368163465)	('>5k', 12.17453811329989)	('>10k+', 3.4295852196255963)
SRR33075546_2	(1.0, 54.21101359434306)	(2.0, 5.366332831304852)	(3.0, 3.2782649508834756)	(4.0, 2.1431485741340075)	(5.0, 1.6140231362833763)	(6.0, 1.213138798105663)	(7.0, 1.0762750550988633)	(8.0, 0.9198619129181576)	(9.0, 0.9927739851836179)	('>10', 28.68034648389243)	('>50', 0.504820677852489)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075547_1	(1.0, 2.0058002139025217)	(2.0, 0.8284795928712486)	(3.0, 0.6740499686571405)	(4.0, 0.7113900950852398)	(5.0, 0.6950404030163397)	(6.0, 0.6909708290079235)	(7.0, 0.658200048834888)	(8.0, 0.5763087964199172)	(9.0, 0.5172642752802652)	('>10', 3.667257349864847)	('>50', 0.9534226545331485)	('>100', 3.7804914617481464)	('>500', 4.052795940135852)	('>1k', 16.403167699291323)	('>5k', 12.165241839790152)	('>10k+', 51.620118831561044)
SRR33075547_2	(1.0, 60.45392986581037)	(2.0, 16.253557051068118)	(3.0, 6.399707975978402)	(4.0, 3.9990104607275208)	(5.0, 3.093808558103299)	(6.0, 2.3469639843880197)	(7.0, 1.7469887944555549)	(8.0, 1.2969691808002364)	(9.0, 1.0451147395544766)	('>10', 3.363949389113979)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075548_1	(1.0, 5.3032160731259035)	(2.0, 2.2433809053394147)	(3.0, 1.3584995551071595)	(4.0, 0.8893186016585978)	(5.0, 0.587351965118533)	(6.0, 0.4497971709019064)	(7.0, 0.3416683598283951)	(8.0, 0.28772072406601695)	(9.0, 0.2564264245328625)	('>10', 4.800171885107884)	('>50', 3.1990247388444)	('>100', 11.56954924531695)	('>500', 7.212868963294588)	('>1k', 36.160796650108715)	('>5k', 7.429827204087876)	('>10k+', 17.910381533560802)
SRR33075548_2	(1.0, 60.354757899545774)	(2.0, 6.698849563311038)	(3.0, 3.116200081873308)	(4.0, 2.2008549753926374)	(5.0, 1.9533104575410853)	(6.0, 1.9208562856254312)	(7.0, 1.939703968299043)	(8.0, 2.0712862076216485)	(9.0, 2.076187267872989)	('>10', 17.66799329291702)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075549_1	(1.0, 6.154364866098137)	(2.0, 2.393603536915542)	(3.0, 1.5872009896873767)	(4.0, 1.0505288134905746)	(5.0, 0.7022115862376669)	(6.0, 0.5171522151353215)	(7.0, 0.45605727207276636)	(8.0, 0.3366559518135818)	(9.0, 0.32626220631331315)	('>10', 5.745206201770485)	('>50', 3.415232667795613)	('>100', 13.551669590435726)	('>500', 7.973777340620786)	('>1k', 30.789316243649672)	('>5k', 11.31473275398765)	('>10k+', 13.686027763975787)
SRR33075549_2	(1.0, 57.7173300125115)	(2.0, 6.119094072856064)	(3.0, 2.9114205333588368)	(4.0, 1.9001479943541886)	(5.0, 1.3435592722503096)	(6.0, 1.0792232519327838)	(7.0, 0.8865179917768631)	(8.0, 0.7453647404888084)	(9.0, 0.7311308412679235)	('>10', 26.23276718764773)	('>50', 0.3334441015549702)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075550_1	(1.0, 4.795334696450545)	(2.0, 2.3824311404824874)	(3.0, 1.5701435460121842)	(4.0, 1.1146856107393166)	(5.0, 0.7176137539922354)	(6.0, 0.5443164292842239)	(7.0, 0.40707425266982555)	(8.0, 0.3498512434373815)	(9.0, 0.2784387888261607)	('>10', 5.558075539024464)	('>50', 3.4766467316589784)	('>100', 14.118032924165554)	('>500', 9.479014740740224)	('>1k', 28.927394236293807)	('>5k', 17.784957792215344)	('>10k+', 8.495988574007264)
SRR33075550_2	(1.0, 66.23066442913894)	(2.0, 10.606883923147706)	(3.0, 7.422109248436872)	(4.0, 6.0232536781226615)	(5.0, 4.100391266602156)	(6.0, 2.694117286057887)	(7.0, 1.4274044288257175)	(8.0, 0.7680054453012722)	(9.0, 0.43046381981029397)	('>10', 0.2967064745565135)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075551_1	(1.0, 5.168892760356175)	(2.0, 2.0412311265969802)	(3.0, 1.2304006968641115)	(4.0, 0.7810685249709639)	(5.0, 0.544425087108014)	(6.0, 0.43699186991869915)	(7.0, 0.3302845528455285)	(8.0, 0.2942315137437089)	(9.0, 0.2787456445993031)	('>10', 5.8509969028261715)	('>50', 3.369386372435153)	('>100', 15.313104916763454)	('>500', 9.559378629500582)	('>1k', 32.16971544715447)	('>5k', 8.939217963608208)	('>10k+', 13.691927990708477)
SRR33075551_2	(1.0, 58.30488454632944)	(2.0, 5.872571873809232)	(3.0, 2.3555814599724876)	(4.0, 1.456206515723348)	(5.0, 1.0835256818079775)	(6.0, 0.8741321888650684)	(7.0, 0.8366206364068876)	(8.0, 0.7660037591785028)	(9.0, 0.7251813258385518)	('>10', 27.426924152493452)	('>50', 0.2983678595750337)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075552_1	(1.0, 5.936323027064903)	(2.0, 2.570180432688097)	(3.0, 1.8754926863449242)	(4.0, 1.2963125164228781)	(5.0, 0.8608325304370674)	(6.0, 0.63392309713585)	(7.0, 0.5288166768853464)	(8.0, 0.37663133923097136)	(9.0, 0.32024612420075327)	('>10', 5.643448366471052)	('>50', 3.54953140054305)	('>100', 13.060841289305422)	('>500', 7.709172724883945)	('>1k', 36.8329574318998)	('>5k', 10.242949110974862)	('>10k+', 8.56234124551108)
SRR33075552_2	(1.0, 61.658916646899876)	(2.0, 6.666871297140552)	(3.0, 3.39527564049512)	(4.0, 2.395605131193713)	(5.0, 1.8776971004937686)	(6.0, 1.554657961880572)	(7.0, 1.546923420370303)	(8.0, 1.5401194226939203)	(9.0, 1.3918396354104885)	('>10', 17.97209374342167)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075553_1	(1.0, 6.248602602513079)	(2.0, 2.610897464562)	(3.0, 1.7774896033626975)	(4.0, 1.1436301032956222)	(5.0, 0.7881321826230827)	(6.0, 0.598645083396682)	(7.0, 0.4010530787461432)	(8.0, 0.3666771005679023)	(9.0, 0.31189911908062423)	('>10', 6.105509099852434)	('>50', 3.567555784107678)	('>100', 14.777198944685418)	('>500', 8.843569735724186)	('>1k', 30.61809685641461)	('>5k', 16.57984170281268)	('>10k+', 5.261201538255154)
SRR33075553_2	(1.0, 58.846976215963224)	(2.0, 5.963817486141868)	(3.0, 2.870321826073352)	(4.0, 2.110066338805813)	(5.0, 1.5242763982581191)	(6.0, 1.1204978632766085)	(7.0, 0.9542890412809439)	(8.0, 0.8815841477018221)	(9.0, 0.8070858893117326)	('>10', 24.82875609065012)	('>50', 0.09232870253640432)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075554_1	(1.0, 4.047488555459357)	(2.0, 2.181677614769746)	(3.0, 1.6338753107699149)	(4.0, 1.132142412713038)	(5.0, 0.713546258714134)	(6.0, 0.4622826596344631)	(7.0, 0.32433920850642456)	(8.0, 0.18215949016524088)	(9.0, 0.19778072551371362)	('>10', 3.3471806317863013)	('>50', 3.1446341056577993)	('>100', 16.288976967944695)	('>500', 12.453301773142595)	('>1k', 34.908959969922506)	('>5k', 14.80840157695047)	('>10k+', 4.173252738349603)
SRR33075554_2	(1.0, 63.848890829702164)	(2.0, 8.945610461450627)	(3.0, 6.730175602049392)	(4.0, 5.922058013602438)	(5.0, 4.953585771978783)	(6.0, 3.5603459879258184)	(7.0, 2.5219477621075974)	(8.0, 1.621221506657907)	(9.0, 0.8553584690081057)	('>10', 1.0408055955171625)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075555_1	(1.0, 3.50305884178647)	(2.0, 1.9558159214957893)	(3.0, 1.398119836764781)	(4.0, 0.9708761405491125)	(5.0, 0.6655981532985298)	(6.0, 0.3724439939768823)	(7.0, 0.3377698461001283)	(8.0, 0.24829599598458818)	(9.0, 0.14184878676853915)	('>10', 2.657785558581124)	('>50', 2.5574002633295425)	('>100', 13.609481803346663)	('>500', 7.355768881043426)	('>1k', 43.10117819359813)	('>5k', 6.689200821510581)	('>10k+', 14.435356961865711)
SRR33075555_2	(1.0, 61.61220757182274)	(2.0, 5.975469454678361)	(3.0, 3.4834138466282223)	(4.0, 2.7328470852443743)	(5.0, 2.2674230151148835)	(6.0, 2.152497166036297)	(7.0, 2.2294551549757764)	(8.0, 2.3090065289644564)	(9.0, 2.339570133412717)	('>10', 14.898110043122179)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075556_1	(1.0, 3.4167740378607347)	(2.0, 1.9460400498144885)	(3.0, 1.6540909502242944)	(4.0, 1.3134477572707175)	(5.0, 0.9070890843355841)	(6.0, 0.6502600609322549)	(7.0, 0.46302480813234453)	(8.0, 0.3119869344698161)	(9.0, 0.21136683889149835)	('>10', 3.2019598295275813)	('>50', 2.45926717544094)	('>100', 15.203761080060845)	('>500', 10.052960213047433)	('>1k', 37.83466416157821)	('>5k', 14.801280697747575)	('>10k+', 5.572026320665687)
SRR33075556_2	(1.0, 64.16169664339125)	(2.0, 12.41948883804913)	(3.0, 8.971601911828868)	(4.0, 6.288780474997484)	(5.0, 3.8197259016560277)	(6.0, 2.2599618053282655)	(7.0, 1.0383274878307929)	(8.0, 0.4961872469108727)	(9.0, 0.25799635685976313)	('>10', 0.28623333314753685)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075557_1	(1.0, 3.611080732819491)	(2.0, 1.7635787001155434)	(3.0, 1.1547184883339434)	(4.0, 0.7208372362834089)	(5.0, 0.45765556723138584)	(6.0, 0.2596155217748953)	(7.0, 0.224667278459044)	(8.0, 0.19019452144680973)	(9.0, 0.14121943217425623)	('>10', 3.152949679284488)	('>50', 2.608280118491187)	('>100', 15.251223188516056)	('>500', 13.027849232802849)	('>1k', 36.03972212580417)	('>5k', 14.244618683758814)	('>10k+', 7.151789492703663)
SRR33075557_2	(1.0, 60.69514306403825)	(2.0, 6.344695994662603)	(3.0, 3.1074213513341116)	(4.0, 2.199520072827589)	(5.0, 1.8111352132020273)	(6.0, 1.6626116813775356)	(7.0, 1.7927865175435018)	(8.0, 1.9302995405726178)	(9.0, 1.995992606377177)	('>10', 18.448297427141153)	('>50', 0.012096530923409059)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075558_1	(1.0, 2.5152652770000707)	(2.0, 0.9479596799923501)	(3.0, 0.823649157456011)	(4.0, 0.8628180055332894)	(5.0, 0.834406798829348)	(6.0, 0.7657233962149653)	(7.0, 0.7665509070898373)	(8.0, 0.5700630471341)	(9.0, 0.4816113291755509)	('>10', 3.3821288912549567)	('>50', 1.068132648154329)	('>100', 4.749912421765743)	('>500', 5.47674280686172)	('>1k', 18.875155273221104)	('>5k', 16.115958179439296)	('>10k+', 41.76392218087733)
SRR33075558_2	(1.0, 57.5492272439658)	(2.0, 9.64635007258897)	(3.0, 2.829955170444611)	(4.0, 1.831630212342828)	(5.0, 1.5678726853610654)	(6.0, 1.5423568554148983)	(7.0, 1.491302277165782)	(8.0, 1.2953976700004068)	(9.0, 1.2726858096924902)	('>10', 20.654650193081373)	('>50', 0.30874018756265004)	('>100', 0.009831622379130087)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075559_1	(1.0, 3.5360030678719916)	(2.0, 1.985231189408359)	(3.0, 1.7474243437513155)	(4.0, 1.5124234785740007)	(5.0, 1.1036856553601242)	(6.0, 0.8572270365572491)	(7.0, 0.5205093789897535)	(8.0, 0.3554241940990231)	(9.0, 0.23570236029724687)	('>10', 2.9184535306249386)	('>50', 2.5335665414887596)	('>100', 13.261765242319798)	('>500', 11.049951129173312)	('>1k', 38.16250368284938)	('>5k', 13.931225418441839)	('>10k+', 6.288903750192912)
SRR33075559_2	(1.0, 59.63475389248818)	(2.0, 6.847161757445405)	(3.0, 4.442497027408397)	(4.0, 3.937206036311992)	(5.0, 3.968750588375928)	(6.0, 3.7472584210493514)	(7.0, 3.41588791154162)	(8.0, 3.257533210071785)	(9.0, 2.7467610287257442)	('>10', 8.00219012658162)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075560_1	(1.0, 3.892785298754961)	(2.0, 2.0339545650948443)	(3.0, 1.1812274120303203)	(4.0, 0.7359779321080389)	(5.0, 0.426363576532262)	(6.0, 0.2781378499257441)	(7.0, 0.21432638847158672)	(8.0, 0.1671116299965376)	(9.0, 0.13134287357604582)	('>10', 3.56686039025144)	('>50', 2.682656731536883)	('>100', 15.224041182715393)	('>500', 12.735108035951892)	('>1k', 43.2718969173055)	('>5k', 10.503137635313205)	('>10k+', 2.955071580435349)
SRR33075560_2	(1.0, 64.16579567432011)	(2.0, 6.832520959301112)	(3.0, 4.257107040629113)	(4.0, 3.6399755317392284)	(5.0, 3.651088891767512)	(6.0, 3.475152218799234)	(7.0, 3.1197869853922273)	(8.0, 2.751879588654524)	(9.0, 2.2589093789900225)	('>10', 5.847783730406918)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075561_1	(1.0, 6.486898118000354)	(2.0, 2.9357472297417293)	(3.0, 1.9414680350675142)	(4.0, 1.2787049345309531)	(5.0, 0.9054802408873438)	(6.0, 0.6619558373203166)	(7.0, 0.5669678655422388)	(8.0, 0.4154714686270606)	(9.0, 0.36569023695866276)	('>10', 7.270212525496063)	('>50', 4.779805503382433)	('>100', 18.371427187548772)	('>500', 12.262328254750745)	('>1k', 29.161038248131188)	('>5k', 5.858847335762299)	('>10k+', 6.737956978252329)
SRR33075561_2	(1.0, 60.444676774913894)	(2.0, 11.472816572336313)	(3.0, 6.9212298198464115)	(4.0, 5.48394246056386)	(5.0, 4.4713967672712975)	(6.0, 3.440491401757659)	(7.0, 2.2475387974707095)	(8.0, 1.723740164410623)	(9.0, 1.2895088482653796)	('>10', 2.504658393163862)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075562_1	(1.0, 6.9656438337507005)	(2.0, 3.1040961811692673)	(3.0, 2.010481122526365)	(4.0, 1.3285581182268145)	(5.0, 0.8233841086867023)	(6.0, 0.6797562040135332)	(7.0, 0.55036727264848)	(8.0, 0.4506944594916687)	(9.0, 0.4540994313696964)	('>10', 7.856817837099954)	('>50', 4.738792225520574)	('>100', 19.86367730771969)	('>500', 9.996997433889375)	('>1k', 32.114766124863415)	('>5k', 9.061868339023764)	('>10k+', 0.0)
SRR33075562_2	(1.0, 58.53295735712618)	(2.0, 8.889786624595947)	(3.0, 4.218241571640792)	(4.0, 3.562326856806144)	(5.0, 2.8789036541011743)	(6.0, 2.933361045859323)	(7.0, 2.533449000821609)	(8.0, 2.369036281824132)	(9.0, 2.3486179338798765)	('>10', 11.733319673344816)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075563_1	(1.0, 5.217806584928029)	(2.0, 2.468140142491331)	(3.0, 1.8708955695379252)	(4.0, 1.3416632908287465)	(5.0, 1.0759321958308092)	(6.0, 0.7169164786727568)	(7.0, 0.5853517127576942)	(8.0, 0.43706261219241166)	(9.0, 0.394694297745188)	('>10', 7.071048690112945)	('>50', 4.15859872374744)	('>100', 15.375238321768766)	('>500', 11.696628002482633)	('>1k', 29.844203531436175)	('>5k', 6.540143977938745)	('>10k+', 11.205675867528402)
SRR33075563_2	(1.0, 65.17396522523381)	(2.0, 14.648074024093022)	(3.0, 7.869729470224761)	(4.0, 5.141215934684502)	(5.0, 3.1607524292368767)	(6.0, 1.8870530409693305)	(7.0, 1.0269888090500867)	(8.0, 0.5084106179345169)	(9.0, 0.24878702297040392)	('>10', 0.33502342560266607)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075564_1	(1.0, 6.233720951412)	(2.0, 2.533351721123147)	(3.0, 1.572156029070055)	(4.0, 1.058512202293443)	(5.0, 0.7207666667534016)	(6.0, 0.5838990614421058)	(7.0, 0.5100009627569194)	(8.0, 0.4371436823630738)	(9.0, 0.3793782671936677)	('>10', 7.684881854113704)	('>50', 4.81196316544067)	('>100', 17.63224246902915)	('>500', 12.973019387842722)	('>1k', 31.499845178279163)	('>5k', 8.24510229942781)	('>10k+', 3.1240161014589667)
SRR33075564_2	(1.0, 57.61853958205161)	(2.0, 7.622578066391919)	(3.0, 3.3644499924290217)	(4.0, 2.425649364181467)	(5.0, 2.111865974932709)	(6.0, 2.138425046243995)	(7.0, 2.025854248494269)	(8.0, 2.049802969836197)	(9.0, 1.9868904771312306)	('>10', 18.640959694343934)	('>50', 0.014984583963636952)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075565_1	(1.0, 6.693101409766915)	(2.0, 3.079750831894137)	(3.0, 2.307102530145675)	(4.0, 1.7471713017820218)	(5.0, 1.1836259483851315)	(6.0, 0.9076616869186744)	(7.0, 0.592716505450875)	(8.0, 0.5617382908802717)	(9.0, 0.4577031202806626)	('>10', 8.053045029416396)	('>50', 4.249436583722497)	('>100', 18.312771543412097)	('>500', 9.900121073188615)	('>1k', 28.805867273839674)	('>5k', 3.5754022650237887)	('>10k+', 9.572784605892574)
SRR33075565_2	(1.0, 56.25919251674772)	(2.0, 9.62436886639544)	(3.0, 5.043894167304231)	(4.0, 4.341927655717228)	(5.0, 3.976959364586289)	(6.0, 3.422287885661092)	(7.0, 2.9864365690275685)	(8.0, 2.5954392919242726)	(9.0, 2.1502083960494844)	('>10', 9.5992852865867)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075566_1	(1.0, 6.700630342802867)	(2.0, 2.8021631855497673)	(3.0, 1.7768567289334063)	(4.0, 1.1948050286708434)	(5.0, 0.8922660679849178)	(6.0, 0.6351399322645329)	(7.0, 0.47907332252380175)	(8.0, 0.4758752362586228)	(9.0, 0.46628097746308605)	('>10', 8.029435185984706)	('>50', 4.787854947599357)	('>100', 19.823017906085)	('>500', 10.552725249210871)	('>1k', 31.016000025584688)	('>5k', 10.367875863083531)	('>10k+', 0.0)
SRR33075566_2	(1.0, 60.69199532155201)	(2.0, 9.590786588823223)	(3.0, 4.9911552455942285)	(4.0, 4.121910943356647)	(5.0, 3.684973653782772)	(6.0, 3.332448009998632)	(7.0, 2.8081677962718077)	(8.0, 2.4131590007512775)	(9.0, 2.0119058476246168)	('>10', 6.35349759224477)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
